player_id,player_name,cluster_id,pc1,pc2
12,Bryan Mbeumo,2,2.714422921624385,0.5657829537413426
14,Mohamed Salah,4,3.1765234907256916,6.1356565988137035
41,Antoine Semenyo,2,1.758026383851488,0.33211762238578657
57,Roberto Piccoli,0,-3.9181274011383347,-0.6825869658919377
60,Morgan Rogers,2,1.6070805211244124,-0.3583734101675065
65,Dodi Lukebakio,2,1.438152852122547,-0.09520993271470295
67,Carlos Vicente,1,2.2882957491532574,-2.7702971364330025
93,Nikola Krstović,0,-2.2765491282920998,-0.13647007143121717
108,Alex Iwobi,2,3.2552215912982594,-0.5669226061514187
112,Javi Puado,0,-1.3043065053452148,-1.4176599724138055
113,Jarrod Bowen,2,1.8921121183784768,0.5886263210569291
125,Chris Wood,0,-5.154591729171886,0.3587091973284774
129,Ante Budimir,0,-4.107514363953313,0.8845358663627532
142,Yoane Wissa,3,-2.859446893282288,2.0304328318006126
147,Kylian Mbappé,4,0.9647830341415089,6.305253828604973
169,Ritsu Doan,1,1.590337933943864,-1.2074100252585354
171,Lamine Yamal,4,6.404135771530609,3.7847000606027574
175,Andrea Pinamonti,0,-3.315273945396713,-1.2448019225080584
180,Romelu Lukaku,0,-2.6975321389107765,1.3221634376283842
183,Raphinha,4,3.8078904376029477,4.258268483649022
191,Jamie Vardy,0,-3.6507878554264255,-0.2070876823080262
198,Mason Greenwood,2,2.4936122944985724,2.002528468116997
199,Matteo Politano,2,2.9968544910548522,-2.2170176823381684
208,Zuriko Davitashvili,2,1.869841498851122,-0.11982661178148701
210,Matthis Abline,0,-1.28080221995638,-0.4567751514925936
215,Alexander Isak,3,-1.347221355479538,3.778658076544997
224,Tim Kleindienst,3,-2.0278560773715197,1.7360989179924582
226,Erling Haaland,3,-4.612755282301345,3.5287487848589936
236,Alberto Moleiro,1,1.3250715780528854,-1.7201153722891067
250,Junya Ito,2,3.4581863167182756,-1.5960491460071762
256,Mattia Zaccagni,2,2.4490801658740398,-1.328378045958948
267,Robert Lewandowski,3,-4.377158515769266,3.6696983735409128
273,Che Adams,0,-2.9366818322940134,-0.6143636757476744
274,Iñaki Williams,2,1.8930001690522227,0.7943588154283646
278,Keito Nakamura,1,0.03444642302604252,0.024083623688778994
279,Jean-Philippe Mateta,0,-2.8009656141777377,0.5028841762528274
292,Gabriel Strefezza,1,2.443991329685828,-2.197613192326815
296,Moise Kean,3,-3.729601117577709,2.252493467076713
311,Moses Simon,2,3.844429692559382,-0.680165003155376
315,Kaoru Mitoma,2,1.5909045601459069,1.1073110091518414
318,Serhou Guirassy,3,-4.216189088471499,3.093320964352374
319,Ollie Watkins,3,-2.9621288277148548,2.63799741790023
324,Liam Delap,0,-2.627808846923666,-0.5341456655066652
326,Mohammed Kudus,1,2.2763254100557493,-1.2781008160037777
330,Jørgen Strand Larsen,0,-4.386594652549277,1.0926180395418192
340,Arnaud Kalimuendo,0,-2.048114788179236,0.4090410029422826
349,Evann Guessand,2,0.750142216851334,1.0062410158949833
351,Hugo Ekitike,3,-0.23085272776773938,4.278365246096291
356,Álvaro García,2,1.137218578007956,-0.2274709777902384
358,Jonathan David,3,-1.3652493495072509,1.514757970822828
363,Leandro Trossard,2,2.140249577338024,0.1810072122026693
366,Kiké,0,-3.0190281649190727,-1.0789794266597381
367,Benedict Hollerbach,1,0.6845062183046486,-0.9957296011653979
371,Ange-Yoan Bonny,0,-0.76105350241797,-0.9258284855623109
382,Julián Álvarez,3,0.3530583706146089,2.1057755307373336
387,Anthony Elanga,2,2.481647028247372,0.47927800571215995
391,Ludovic Ajorque,0,-3.3264557363360576,0.5682283243097885
392,Jorge de Frutos,1,0.8881759192980515,-1.1323969531241358
393,Raúl Jiménez,0,-1.550705548861814,0.44644838160602657
399,Christantus Uche,1,0.03640143171421041,-2.1881379024561367
403,Christian Pulisic,2,2.8631702422422918,1.3205878245138096
404,Lautaro Martínez,3,-1.2825176045170597,1.7400932574966135
408,Antoine Griezmann,2,1.9044440698795613,-0.257700299217198
411,Mohamed Amoura,2,1.339415187160764,0.8166178054717702
420,Loïs Openda,3,-0.5573128127506035,1.045491405017809
428,Anthony Gordon,2,2.855718887643676,-0.3950991230212112
430,Vincenzo Grifo,2,3.442566616685958,0.13143354415537004
431,Iliman Ndiaye,1,1.1634164380388423,-2.4432138534592593
436,Artem Dovbyk,0,-3.8923384440136743,1.3355086034494126
437,Marvin Ducksch,2,0.8032136362450363,1.387886105953812
441,Rubén García,1,1.7423707218263773,-2.3003801300289
443,Maghnes Akliouche,2,4.124155803147487,1.130668119373025
447,Kenan Yıldız,2,3.8898208357036017,-0.9828663512249727
448,Luis Díaz,4,2.1886102564618057,2.811834529523163
456,Valentín Castellanos,3,-1.867240201634253,1.7441042428007594
458,Mateo Retegui,3,-1.5753535113990385,3.913226088198822
459,Harry Kane,3,-0.9290153576128933,4.473239068444042
461,Benjamin Šeško,0,-2.0020768665412327,0.6594073982616917
471,Jacob Murphy,2,3.288644120658762,0.7621947069335943
474,Lorenzo Lucca,0,-3.7911077533151056,-0.6525345978941942
485,Álex Berenguer,2,2.636656149904238,-0.3916947499702699
490,Michael Olise,4,6.8769296514409755,4.541650867987297
494,Sebastiano Esposito,1,0.4188880210555433,-2.3680958438441784
504,Thierno Barry,0,-3.362408858429066,1.0680983633298569
505,Rafael Leão,4,2.93823246172314,2.4512204423763464
509,Evanilson,0,-3.552601291287373,0.7589287422022799
510,Gaetano Oristanio,1,0.5928918849352576,-2.2626518400862032
525,Lassine Sinayoko,2,1.5988204937569066,0.41439800822528156
530,Santiago Castro,0,-1.5764005502527303,-0.38451572003818896
532,Emanuel Emegha,3,-4.78809679951914,2.408526605967761
533,Kevin Schade,3,-0.8116966334116974,0.6977038686286728
535,Gabriel Martinelli,2,1.7366781668257374,1.5404687161778539
539,Philipp Hofmann,0,-2.6087459318657578,-1.446444409290797
548,Pedro Neto,2,3.5367832067933467,-0.49865504940365174
553,Juan Cruz,1,1.3277792622406936,-2.5838821783716837
557,Vinicius Júnior,4,4.269735807327007,3.216668533847263
559,Mikel Oyarzabal,0,-2.55030669337253,-0.5451803262265004
564,Lorenzo Colombo,0,-1.431955514018755,-1.831220519363847
577,Nicolas Jackson,3,-1.816965460539579,2.347622253942931
579,Gustav Isaksen,2,1.6897890361379053,-0.2891216943489343
580,Marvin Pieringer,0,-1.4331722788451244,-0.6426213295699835
584,Dominic Solanke,0,-3.200548765338223,0.7103730489203581
585,Marcus Thuram,3,-0.3829273367391784,2.623570655724927
589,Callum Hudson-Odoi,2,2.511486769108893,-1.4600835149352867
599,Bradley Barcola,4,3.333441561467093,6.331910177045606
601,Brennan Johnson,3,-0.48431331883810375,0.9580806870627059
603,Robin Hack,2,1.6446699285582516,-0.6219602763390892
606,Hugo Duro,0,-3.97605859097644,-0.4321177380042537
614,Isaac Romero,0,-1.864255288019748,-1.3273868931411443
624,Dan Ndoye,2,2.0214104331236276,-0.3895024679248104
638,Danny Welbeck,0,-2.366077677139353,0.5200086579651808
643,Son Heung-min,4,3.769931642907834,2.030776357536744
645,Jonathan Burkardt,3,-1.9450157195788784,2.3624771223009224
