player_id,player,squad,squads,league,leagues,season,nation,born,age,pos_raw,pos_group,pos_secondary,n_teams,nineties,matches,starts,minutes,goals,assists,goals_p90,np_goals_p90,npxg_p90,assists_p90,xag_p90,shots_p90,shots_on_target_p90,key_passes_p90,sca_p90,gca_p90,passes_attempted_p90,passes_final_third_p90,passes_penalty_area_p90,prog_passes_p90,prog_passes_received_p90,pass_prog_dist_p90,through_balls_p90,switches_p90,crosses_p90,crosses_penalty_area_p90,touches_p90,touches_att_third_p90,touches_att_pen_p90,carries_p90,prog_carries_p90,carries_final_third_p90,carries_penalty_area_p90,takeons_attempted_p90,takeons_won_p90,dispossessed_p90,miscontrols_p90,tackles_p90,tackles_won_p90,interceptions_p90,blocks_p90,clearances_p90,recoveries_p90,aerials_won_p90,fouls_committed_p90,fouls_drawn_p90,gk_def_actions_outside_pen_p90,pass_completion_pct,takeon_success_pct,shot_accuracy_pct,tackle_success_pct,aerial_win_pct,challenge_success_pct,high_tackle_share,prog_pass_share,prog_carry_share,npxg_per_shot,gk_save_pct,gk_cross_stop_pct
325,Charlie Cresswell,Toulouse,Toulouse,Ligue 1,Ligue 1,2024-2025,ENG,2002.0,21.0,DF,DEF,,1,28.8,31,29,2592,3,1,0.10416666666666666,0.10416666666666666,0.11458333333333333,0.034722222222222224,0.059027777777777776,1.1111111111111112,0.4513888888888889,0.1736111111111111,0.8333333333333333,0.10416666666666666,53.854166666666664,2.1180555555555554,0.1388888888888889,2.3958333333333335,0.4513888888888889,284.65277777777777,0.0,0.2777777777777778,0.1388888888888889,0.034722222222222224,66.66666666666667,3.0902777777777777,1.9444444444444444,35.86805555555556,0.2777777777777778,0.24305555555555555,0.034722222222222224,0.3819444444444444,0.10416666666666666,0.10416666666666666,0.6944444444444444,1.2152777777777777,0.798611111111111,0.9722222222222222,1.5277777777777777,6.631944444444445,3.576388888888889,3.4027777777777777,0.9722222222222222,0.5208333333333334,,82.98356966231732,36.20812468769602,37.608687175888015,64.85871292028023,68.1927813569416,60.752789151421815,44.91652993723468,5.381189575733877,0.8022171458340394,0.09830083162051813,,
326,Mohammed Kudus,West Ham,West Ham,Premier League,Premier League,2024-2025,GHA,2000.0,23.0,"FW,MF",FWD,MID,1,28.77777777777778,32,31,2590,5,3,0.17374517374517373,0.17374517374517373,0.23976833976833978,0.10424710424710425,0.10772200772200773,2.606177606177606,0.7297297297297297,1.0772200772200773,3.718146718146718,0.34749034749034746,29.71042471042471,1.5984555984555984,1.0077220077220077,2.7451737451737452,7.505791505791506,62.54826254826255,0.0694980694980695,0.4517374517374517,2.8146718146718146,0.5212355212355212,44.27027027027027,21.266409266409266,4.413127413127413,29.258687258687257,3.4054054054054053,2.0501930501930503,1.4594594594594594,7.227799227799228,3.1969111969111967,3.2316602316602316,2.6756756756756754,1.3204633204633205,0.7992277992277992,0.138996138996139,0.833976833976834,0.277992277992278,4.795366795366795,0.38223938223938225,1.3552123552123552,2.223938223938224,,83.49989232082548,44.07487223693122,29.18042189790326,60.58569133174743,24.971755018278692,37.792379535498796,74.52031426067359,11.072702406785611,11.630156598927153,0.09592250334586706,,
327,Eberechi Eze,Crystal Palace,Crystal Palace,Premier League,Premier League,2024-2025,ENG,1998.0,26.0,"MF,FW",MID,FWD,1,28.755555555555556,34,31,2588,8,8,0.2782071097372488,0.24343122102009274,0.30950540958268935,0.2782071097372488,0.21561051004636786,3.4775888717156103,0.9389489953632149,2.017001545595054,4.694744976816074,0.34775888717156106,36.41035548686244,1.704018547140649,1.3562596599690881,3.373261205564142,5.320710973724884,123.10664605873261,0.38253477588871715,0.20865533230293662,3.894899536321484,0.1391035548686244,49.173106646058734,20.761205564142195,3.30370942812983,29.211746522411126,2.399536321483771,1.669242658423493,0.7650695517774343,4.799072642967542,2.329984544049459,1.5649149922720247,1.9126738794435858,1.3562596599690881,0.7650695517774343,0.38253477588871715,0.9389489953632149,0.34775888717156106,5.077279752704791,0.24343122102009274,0.4520865533230293,1.7735703245749612,,74.28646369766251,48.29724435503084,27.36657423681923,56.8587532158077,21.6617106502914,47.417005782822876,63.36742642802435,12.480686613770612,8.17881540217239,0.08887117140554707,,
328,Javier Muñoz,Las Palmas,Las Palmas,La Liga,La Liga,2024-2025,ESP,1995.0,29.0,"MF,DF",MID,DEF,1,28.755555555555556,35,28,2588,1,3,0.0347758887171561,0.0347758887171561,0.045208655332302936,0.10432766615146831,0.08693972179289026,0.8693972179289026,0.20865533230293662,1.008500772797527,2.017001545595054,0.2782071097372488,40.96599690880989,3.999227202472952,1.1128284389489953,3.7557959814528594,3.1646058732612055,161.56877897990725,0.10432766615146831,0.6259659969088098,1.7735703245749612,0.4520865533230293,49.068778979907265,11.893353941267387,1.1128284389489953,24.34312210200927,1.2519319938176197,1.008500772797527,0.24343122102009274,1.2519319938176197,0.7302936630602782,0.5216383307573416,1.008500772797527,1.5649149922720247,1.2171561051004636,1.0780525502318392,0.9389489953632149,1.3562596599690881,3.894899536321484,0.5216383307573416,1.0432766615146831,0.9041731066460587,,77.96362973773509,55.391134011838346,26.009233315717577,74.29234377408322,38.62220343364187,37.16396903589022,60.090979908603515,11.769720220945551,5.143652242037368,0.0621665387031479,,
329,Logan Costa,Villarreal,Villarreal / Toulouse,La Liga,La Liga / Ligue 1,2024-2025,CPV,2001.0,23.0,DF,DEF,,2,29.744444444444444,33,29,2677,2,1,0.0672394471423235,0.0672394471423235,0.023533806499813223,0.03361972357116175,0.03698169592827793,0.40343668285394096,0.16809861785580874,0.16809861785580874,0.7732536421367202,0.0672394471423235,53.7915577138588,3.731789316398954,0.23533806499813226,4.03436682853941,0.36981695928277925,345.5098991408293,0.03361972357116175,0.6051550242809115,0.20171834142697048,0.03361972357116175,62.33096750093388,2.420620097123646,0.40343668285394096,36.107583115427715,0.8741128128502055,0.537915577138588,0.0,0.0672394471423235,0.0,0.03361972357116175,0.23533806499813226,1.3447889428464699,0.7396339185655585,0.7732536421367202,0.9077325364213672,4.000747104968248,3.630930145685469,1.6809861785580875,0.6387747478520732,0.10085917071348524,,87.53872810116606,38.364218203468035,35.434766426695305,56.3728416282522,56.21517945712247,77.55390481199053,38.42487694351121,8.560880850267072,2.432391589580169,0.06948340582098916,,
330,Jørgen Strand Larsen,Wolves,Wolves,Premier League,Premier League,2024-2025,NOR,2000.0,24.0,FW,FWD,,1,28.744444444444444,35,30,2587,14,4,0.48705063780440666,0.48705063780440666,0.3583301120989564,0.13915732508697334,0.10436799381523,1.87862388867414,1.14804793196753,0.73057595670661,1.46115191341322,0.20873598763046,15.898724391186704,0.6609972941631234,0.13915732508697334,1.0088906068805568,3.8964051024352533,24.248163896405103,0.034789331271743336,0.06957866254348667,0.20873598763046,0.034789331271743336,25.604947816003094,10.575956706609974,3.75724777734828,12.00231928875145,0.5914186316196367,0.48705063780440666,0.31310398144569,0.6957866254348667,0.2783146501739467,1.1828372632392734,3.1310398144569,0.34789331271743335,0.20873598763046,0.20873598763046,0.6609972941631234,1.0088906068805568,1.46115191341322,2.3308851952068035,1.6003092385001934,0.6609972941631234,,64.72678127947331,40.277404921700224,57.505247833152765,60.40565919619382,40.24450314189266,21.576163319282585,73.84875422561663,9.926915557113338,5.095474428974464,0.1805220747562297,,
331,Sepp van den Berg,Brentford,Brentford,Premier League,Premier League,2024-2025,NED,2001.0,22.0,DF,DEF,,1,28.733333333333334,31,29,2586,0,0,0.0,0.0,0.06960556844547564,0.0,0.027842227378190258,0.6960556844547564,0.2088167053364269,0.2088167053364269,0.765661252900232,0.06960556844547564,44.47795823665893,2.2273781902552203,0.10440835266821345,2.7494199535962878,0.974477958236659,213.51508120649652,0.0,0.06960556844547564,0.24361948955916474,0.03480278422273782,55.858468677494194,5.8816705336426915,1.6705336426914152,25.649651972157773,0.4176334106728538,0.3480278422273782,0.03480278422273782,0.24361948955916474,0.13921113689095127,0.24361948955916474,0.5220417633410672,1.357308584686775,0.8352668213457076,0.7308584686774942,1.8097447795823665,4.663573085846868,3.3758700696055683,3.2714617169373548,0.8004640371229698,0.1740139211136891,,85.4327268966439,50.61003637891862,29.318828712909887,61.60494043699204,55.05692136052554,64.15785108922107,37.16824177909307,7.240837458917277,1.6555722665393617,0.09428783093539206,,
332,Robin Koch,Eint Frankfurt,Eint Frankfurt,Bundesliga,Bundesliga,2024-2025,GER,1996.0,28.0,DF,DEF,,1,28.733333333333334,30,30,2586,3,0,0.10440835266821345,0.10440835266821345,0.05916473317865429,0.0,0.006960556844547564,0.5220417633410672,0.2088167053364269,0.24361948955916474,0.7308584686774942,0.13921113689095127,62.61020881670533,3.410672853828306,0.1740139211136891,3.236658932714617,0.13921113689095127,355.99767981438515,0.0,0.2088167053364269,0.03480278422273782,0.0,74.75638051044083,2.088167053364269,1.0092807424593968,43.29466357308585,0.31322505800464034,0.2088167053364269,0.0,0.10440835266821345,0.03480278422273782,0.10440835266821345,0.4176334106728538,0.8352668213457076,0.382830626450116,0.8700696055684455,1.357308584686775,6.85614849187935,3.897911832946636,3.5498839907192576,0.8352668213457076,0.4524361948955916,,90.62319084736171,43.105432187816646,35.182594455491866,50.54829651213559,67.28314228909453,50.067381014988165,41.80128962281061,5.715662937066933,0.7469796515988063,0.10114539712247048,,
333,Frank Onyeka,Augsburg,Augsburg / Brentford,Bundesliga,Bundesliga / Premier League,2024-2025,NGA,1998.0,26.0,MF,MID,,2,29.011111111111113,33,30,2611,0,1,0.0,0.0,0.04825737265415549,0.03446955189582535,0.04481041746457296,0.8272692454998084,0.2068173113749521,0.585982382229031,1.7234775947912677,0.1378782075833014,35.36576024511681,2.4128686327077746,0.4481041746457296,3.6882420528533126,2.4473381846036,108.57908847184986,0.0689391037916507,0.03446955189582535,0.689391037916507,0.17234775947912676,46.4994255074684,12.340099578705477,1.275373420145538,26.196859440827268,1.5855993872079661,1.378782075833014,0.2757564151666028,1.861355802374569,0.6204519341248563,1.2064343163538873,1.757947146687093,1.9992340099578705,1.5511298353121408,1.2409038682497127,1.2409038682497127,1.2409038682497127,5.135963232477978,0.5515128303332056,1.6890080428954422,2.550746840291076,,83.61080321276957,35.12487757100882,26.774210766179856,74.79527805256731,44.03685904501565,53.62364532019704,61.8382925731352,12.468087978153768,6.04154946993056,0.06693614278265225,,
334,Pep Chavarría,Rayo Vallecano,Rayo Vallecano,La Liga,La Liga,2024-2025,ESP,1998.0,26.0,"DF,FW",DEF,FWD,1,28.72222222222222,34,28,2585,0,1,0.0,0.0,0.041779497098646035,0.03481624758220503,0.06615087040618955,0.3829787234042553,0.10444874274661509,0.8355899419729207,2.123791102514507,0.06963249516441006,54.34816247582205,2.611218568665377,0.9400386847195358,3.9690522243713735,4.630560928433269,239.29206963249518,0.0,0.31334622823984526,2.750483558994197,0.3481624758220503,65.59381044487428,17.408123791102515,1.079303675048356,30.88201160541586,2.0541586073500966,1.183752417794971,0.20889748549323017,1.114119922630561,0.3481624758220503,0.20889748549323017,1.3578336557059962,1.6015473887814313,1.253384912959381,1.0444874274661509,1.2185686653771761,3.760154738878143,3.9690522243713735,0.8007736943907157,1.079303675048356,0.8704061895551257,,79.71823821952727,34.77072901051468,27.598326732728417,75.33289431093947,45.48099628976387,61.8573853178113,36.09364012813501,9.154228771711992,6.61840856533434,0.09660166324103628,,
335,Kamil Grabara,Wolfsburg,Wolfsburg,Bundesliga,Bundesliga,2024-2025,POL,1999.0,25.0,GK,GK,,1,28.72222222222222,29,29,2585,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06963249516441006,0.20889748549323017,0.0,39.65570599613153,1.3926499032882012,0.10444874274661509,0.06963249516441006,0.0,570.1508704061896,0.03481624758220503,0.06963249516441006,0.0,0.0,42.61508704061896,0.0,0.0,24.649903288201163,0.0,0.0,0.0,0.06963249516441006,0.06963249516441006,0.0,0.0,0.0,0.0,0.0,0.03481624758220503,0.5570599613152805,1.4970986460348163,0.27852998065764023,0.0,0.10444874274661509,0.6615087040618955,69.47552125425041,94.44444444444446,28.57142857142857,62.88659793814433,95.51332805489575,31.446540880503143,0.0,0.2513845655745238,7.372794050804008e-05,0.05714285714285715,64.43790460540117,3.6961511767419277
336,Anton Stach,Hoffenheim,Hoffenheim,Bundesliga,Bundesliga,2024-2025,GER,1998.0,25.0,"MF,DF",MID,DEF,1,28.72222222222222,30,29,2585,1,2,0.03481624758220503,0.03481624758220503,0.06963249516441006,0.06963249516441006,0.07659574468085108,1.2185686653771761,0.3481624758220503,0.9052224371373307,2.1934235976789167,0.17408123791102514,53.51257253384913,4.1779497098646035,1.148936170212766,5.292069632495164,1.253384912959381,279.678916827853,0.13926499032882012,0.31334622823984526,0.8355899419729207,0.3481624758220503,67.02127659574468,10.166344294003869,1.114119922630561,34.88588007736944,1.148936170212766,1.079303675048356,0.17408123791102514,1.2185686653771761,0.5222437137330754,0.3481624758220503,0.8007736943907157,2.297872340425532,1.6015473887814313,1.6015473887814313,1.6363636363636365,3.516441005802708,5.95357833655706,1.8452611218568666,1.323017408123791,1.183752417794971,,82.62494643078816,43.288714767656984,29.11829257889145,68.23788036282338,55.47819591457438,64.58214501771671,61.90794598648939,11.970547160185523,3.312246138188272,0.06390730788022615,,
337,Joachim Andersen,Fulham,Fulham / Crystal Palace,Premier League,Premier League,2024-2025,DEN,1996.0,28.0,DF,DEF,,2,29.7,30,30,2673,0,0,0.0,0.0,0.03367003367003367,0.0,0.016835016835016835,0.6734006734006734,0.16835016835016836,0.13468013468013468,1.2121212121212122,0.06734006734006734,70.13468013468014,6.902356902356902,0.2356902356902357,3.9057239057239057,0.10101010101010101,503.77104377104376,0.0,1.1784511784511784,0.4377104377104377,0.10101010101010101,81.78451178451179,3.602693602693603,0.7407407407407408,47.10437710437711,0.5723905723905724,0.5050505050505051,0.03367003367003367,0.20202020202020202,0.13468013468013468,0.13468013468013468,0.20202020202020202,0.9427609427609428,0.6397306397306397,1.144781144781145,1.245791245791246,6.565656565656566,4.343434343434343,2.4242424242424243,0.6734006734006734,0.6397306397306397,,82.33987207017552,53.77316365260103,25.985495379576555,66.28005477401607,64.17605591946383,61.17100534665615,29.506417030935804,6.77066833607353,1.2325851547941116,0.060954497602058726,,
338,Omari Hutchinson,Ipswich Town,Ipswich Town,Premier League,Premier League,2024-2025,ENG,2003.0,20.0,"MF,FW",MID,FWD,1,28.7,31,30,2583,3,2,0.10452961672473868,0.10452961672473868,0.10104529616724739,0.06968641114982578,0.12195121951219512,1.5679442508710801,0.6271777003484321,1.0801393728222997,2.822299651567944,0.20905923344947736,30.83623693379791,1.5679442508710801,0.9407665505226481,2.6132404181184667,5.54006968641115,70.45296167247388,0.13937282229965156,0.06968641114982578,2.822299651567944,0.5226480836236934,43.86759581881533,19.75609756097561,3.205574912891986,27.142857142857142,3.3797909407665507,1.3588850174216027,1.289198606271777,4.7735191637630665,1.7770034843205575,2.0209059233449476,2.7874564459930316,1.1149825783972125,0.4529616724738676,0.3832752613240418,0.9407665505226481,0.5226480836236934,3.832752613240418,0.20905923344947736,1.0452961672473868,1.602787456445993,,78.01205824405505,37.741443296221526,38.3695121100021,44.90664065653755,25.46981845513656,30.71003906913538,57.26199749936175,10.889000521482101,12.359940547334007,0.06865143372018503,,
339,Javier Guerra,Valencia,Valencia,La Liga,La Liga,2024-2025,ESP,2003.0,21.0,MF,MID,,1,28.677777777777777,36,31,2581,3,3,0.10461061604029447,0.10461061604029447,0.07671445176288261,0.10461061604029447,0.11158465710964743,1.6388996512979466,0.3487020534676482,0.8020147229755908,2.580395195660597,0.20922123208058893,45.819449825648974,4.149554436265014,0.8020147229755908,4.77721813250678,2.9290972491282448,186.520728399845,0.27896164277411856,0.38357225881441304,1.569159240604417,0.13948082138705928,58.19837272375049,13.982952344052693,1.7086400619914761,32.32468035645099,1.743510267338241,1.4645486245641224,0.4533126695079427,2.719876017047656,1.0112359550561798,1.8829910887253003,1.743510267338241,1.743510267338241,0.9414955443626501,0.6974041069352964,0.5230530802014723,1.7086400619914761,5.8581944982564895,0.592793490895002,1.185586981790004,1.0461061604029447,,77.88579465893449,38.045365506188226,22.98812572017746,54.767981792909616,48.2162750025719,46.68457978802806,63.416731582886555,13.380736074576447,5.3916681876697234,0.0539619097300031,,
340,Arnaud Kalimuendo,Rennes,Rennes,Ligue 1,Ligue 1,2024-2025,FRA,2002.0,22.0,"FW,MF",FWD,MID,1,28.644444444444446,33,31,2578,17,3,0.5934833204034135,0.4189294026377036,0.31070597362296354,0.1047323506594259,0.06982156710628394,2.373933281613654,1.012412723041117,0.6633048875096974,1.7106283941039564,0.2094647013188518,21.12102404965089,1.256788207913111,0.4887509697439876,2.513576415826222,5.8301008533747085,43.46392552366175,0.1047323506594259,0.17455391776570983,0.4538401861908456,0.03491078355314197,30.896043444530644,13.685027152831651,4.398758727695888,18.188518231186965,1.7455391776570985,1.047323506594259,0.9425911559348331,2.1644685802948023,0.7331264546159814,2.059736229635376,2.059736229635376,0.6633048875096974,0.4189294026377036,0.13964313421256788,0.31419705197827774,0.5585725368502715,2.199379363847944,0.7680372381691233,1.012412723041117,1.3964313421256787,,78.7437509878277,34.83780760626398,42.055587965663804,62.348730480133675,28.827220396868135,43.932721712538225,68.1715546383563,15.04663089305866,9.621268215227749,0.13017195877434232,,
341,Joe Scally,Gladbach,Gladbach,Bundesliga,Bundesliga,2024-2025,USA,2002.0,21.0,DF,DEF,,1,28.644444444444446,32,30,2578,0,0,0.0,0.0,0.013964313421256789,0.0,0.03840186190845617,0.2094647013188518,0.03491078355314197,0.38401861908456164,0.9775019394879751,0.06982156710628394,54.42591155934833,2.094647013188518,0.5236617532971295,2.373933281613654,2.4088440651667957,231.45849495733125,0.17455391776570983,0.34910783553141966,1.7455391776570985,0.2443754848719938,64.58494957331264,10.892164468580294,0.7680372381691233,34.21256788207913,1.8153607447633824,0.9425911559348331,0.1047323506594259,2.059736229635376,1.0822342901474011,0.8029480217222653,0.8727695888285493,1.5709852598913887,1.117145073700543,0.5585725368502715,1.2218774243599688,3.0023273855702093,3.386346004654771,0.8378588052754072,0.8029480217222653,1.6757176105508145,,83.38900716563246,51.599574180313276,23.722803836706046,69.42985602568382,47.82746397185684,58.967074865707524,44.022615403192006,5.251452579944151,5.289608568792832,0.0767896830038601,,
342,Pierre Ekwah Elimby,Saint-Étienne,Saint-Étienne,Ligue 1,Ligue 1,2024-2025,FRA,2002.0,22.0,MF,MID,,1,28.61111111111111,29,29,2575,1,0,0.03495145631067961,0.03495145631067961,0.024466019417475726,0.0,0.03495145631067961,0.8737864077669903,0.20970873786407768,0.5592233009708738,1.3980582524271845,0.13980582524271845,55.67766990291262,5.033009708737864,0.6640776699029126,5.1029126213592235,0.7339805825242719,259.8990291262136,0.10485436893203884,0.41941747572815535,0.17475728155339806,0.0,65.88349514563107,8.737864077669903,0.2446601941747573,31.700970873786407,0.6990291262135923,0.4893203883495146,0.03495145631067961,1.1184466019417476,0.629126213592233,0.5941747572815534,1.0135922330097087,1.887378640776699,1.1533980582524272,1.6427184466019418,0.9087378640776699,2.516504854368932,5.382524271844661,1.0485436893203883,1.4679611650485438,1.3281553398058252,,88.16019471517734,53.523622965346775,26.009233315717577,60.719982930852765,65.46664858708935,58.80579190924018,65.70318585895615,10.404452554796798,2.2377242004869484,0.045023681560290754,,
343,Manu Koné,Roma,Roma,Serie A,Serie A,2024-2025,FRA,2001.0,23.0,MF,MID,,1,28.57777777777778,34,31,2572,2,1,0.06998444790046655,0.06998444790046655,0.11897356143079314,0.03499222395023328,0.05948678071539657,1.1897356143079314,0.2799377916018662,0.6648522550544324,2.34447900466563,0.20995334370139968,44.545101088646966,3.9541213063763605,0.5248833592534992,5.038880248833593,1.749611197511664,155.36547433903576,0.1399688958009331,0.1749611197511664,0.06998444790046655,0.03499222395023328,54.41290824261275,13.087091757387247,1.3996889580093312,35.20217729393468,2.4494556765163296,2.3094867807153965,0.4548989113530326,2.5194401244167963,1.0497667185069983,1.5746500777604975,1.889580093312597,1.4346811819595644,0.9097978227060652,0.8398133748055987,0.9447900466562985,0.9797822706065318,4.58398133748056,0.6998444790046656,0.9797822706065318,3.009331259720062,,91.0528387594928,42.0486849334703,25.23461741022989,62.472135442638766,39.202101192313265,47.62364532019704,58.921644999474374,12.412222534220058,6.940938082526114,0.09717792851386764,,
344,Mattia Viti,Empoli,Empoli,Serie A,Serie A,2024-2025,ITA,2002.0,22.0,DF,DEF,,1,28.57777777777778,30,30,2572,1,0,0.03499222395023328,0.03499222395023328,0.027993779160186624,0.0,0.006998444790046656,0.3849144634525661,0.06998444790046655,0.1749611197511664,0.8048211508553654,0.0,40.6959564541213,2.484447900466563,0.10497667185069984,3.009331259720062,0.3499222395023328,201.31026438569205,0.03499222395023328,0.1749611197511664,0.0,0.0,52.69828926905132,2.0295489891135303,0.41990668740279935,22.150077760497666,0.5948678071539657,0.31493001555209954,0.0,0.3849144634525661,0.20995334370139968,0.5948678071539657,0.6998444790046656,2.274494556765163,1.5746500777604975,1.6796267496111974,1.4346811819595644,4.479004665629859,3.394245723172628,2.13452566096423,1.0497667185069983,1.0147744945567652,,80.25349722325436,50.49383897341031,22.836421970823658,68.24856108550146,54.189453384188,64.55090633031648,36.28325129567414,9.204032746263879,2.7009525398210004,0.07755404419341723,,
345,Yerry Mina,Cagliari,Cagliari,Serie A,Serie A,2024-2025,COL,1994.0,29.0,DF,DEF,,1,28.544444444444444,31,31,2569,1,0,0.03503308680420397,0.03503308680420397,0.08057609964966912,0.0,0.01050992604126119,0.9108602569093033,0.2802646944336318,0.1401323472168159,0.9108602569093033,0.07006617360840794,48.83612300506034,2.20708446866485,0.21019852082522383,2.6625145971195017,0.31529778123783575,293.43713507201244,0.03503308680420397,0.07006617360840794,0.03503308680420397,0.03503308680420397,62.954456987154536,3.1179447255741533,1.5064227325807706,33.211366290385364,0.5955624756714675,0.3853639548462437,0.0,0.2802646944336318,0.10509926041261192,0.45543012845465164,0.7006617360840794,2.312183729077462,1.1210587777345271,1.296224211755547,2.0669521214480344,5.710393149085247,5.535227715064227,3.293110159595173,1.401323472168159,2.0319190346438303,,85.92404005902945,42.24281213564536,29.987912816313795,50.245290544902765,64.70975822243587,74.22832568515518,35.80584009441527,6.357121589177845,1.8128522788151393,0.08690652577949337,,
346,Diego Moreira,Strasbourg,Strasbourg,Ligue 1,Ligue 1,2024-2025,POR,2004.0,19.0,"DF,MF",DEF,MID,1,28.533333333333335,32,29,2568,2,7,0.07009345794392523,0.07009345794392523,0.07009345794392523,0.24532710280373832,0.25584112149532706,0.8761682242990654,0.2803738317757009,1.0514018691588785,2.3481308411214954,0.35046728971962615,46.50700934579439,1.0514018691588785,1.2967289719626167,3.0490654205607477,8.58644859813084,138.11915887850466,0.24532710280373832,0.2102803738317757,3.259345794392523,0.35046728971962615,59.614485981308405,20.60747663551402,2.838785046728972,33.39953271028037,3.469626168224299,2.2079439252336446,1.2616822429906542,4.380841121495327,1.997663551401869,1.1565420560747663,2.27803738317757,1.542056074766355,0.9813084112149533,1.2266355140186915,0.8060747663551402,2.27803738317757,4.871495327102804,0.9462616822429906,0.911214953271028,1.2266355140186915,,77.5148483491977,45.63237495141938,30.844710325351333,63.30818669282612,49.474284337198846,50.03593654132702,57.800811984732604,8.457998920738765,10.318496867190968,0.08081814080176462,,
347,Tomáš Souček,West Ham,West Ham,Premier League,Premier League,2024-2025,CZE,1995.0,29.0,MF,MID,,1,28.522222222222222,35,30,2567,9,1,0.31554343591741335,0.31554343591741335,0.23490455784962994,0.03506038176860148,0.03506038176860148,1.9283209972730815,0.5960264900662252,0.49084534476042074,1.542656797818465,0.10518114530580444,33.973509933774835,2.173743669653292,0.28048305414881186,2.5944682508765093,2.384105960264901,112.92948967666537,0.0,0.3856641994546163,0.49084534476042074,0.03506038176860148,44.87728866380989,10.623295675886249,3.576158940397351,17.74055317491235,0.31554343591741335,0.42072458122321776,0.10518114530580444,0.42072458122321776,0.21036229061160888,0.5259057265290222,0.7012076353720296,1.612777561355668,0.7362680171406311,0.7012076353720296,1.4374756525126606,2.980132450331126,2.208804051421893,3.4709777950915464,1.6478379431242696,0.876509544215037,,73.87210636203194,47.63600747929837,30.92804870846331,47.965694778117445,56.97655151162492,57.058930852034294,57.2322124102356,10.375586710396512,1.8449478524157588,0.11655121314784887,,
348,Matúš Bero,Bochum,Bochum,Bundesliga,Bundesliga,2024-2025,SVK,1995.0,28.0,MF,MID,,1,28.5,30,29,2565,5,2,0.17543859649122806,0.17543859649122806,0.10526315789473684,0.07017543859649122,0.1298245614035088,1.087719298245614,0.42105263157894735,1.894736842105263,4.2105263157894735,0.24561403508771928,46.21052631578947,3.6491228070175437,1.2280701754385965,5.017543859649122,3.8947368421052633,211.64912280701753,0.24561403508771928,0.14035087719298245,4.350877192982456,0.14035087719298245,56.80701754385965,22.350877192982455,1.9649122807017543,25.82456140350877,1.0175438596491229,1.2982456140350878,0.3157894736842105,1.9298245614035088,0.6666666666666666,0.8070175438596491,1.6140350877192982,2.280701754385965,1.2280701754385965,0.5964912280701754,1.2982456140350878,1.2280701754385965,5.754385964912281,0.7719298245614035,1.7543859649122806,1.1929824561403508,,67.98853965970557,36.12295637760868,36.837150391466224,54.48105210099436,35.59643166820981,48.302603800140744,50.73338526630925,15.95387208521844,3.95709529738141,0.09453241108805309,,
349,Evann Guessand,Nice,Nice,Ligue 1,Ligue 1,2024-2025,CIV,2001.0,23.0,"FW,MF",FWD,MID,1,28.5,33,30,2565,12,8,0.42105263157894735,0.42105263157894735,0.3228070175438596,0.2807017543859649,0.18947368421052632,2.210526315789474,0.9473684210526315,1.1228070175438596,3.192982456140351,0.5964912280701754,20.140350877192983,1.6140350877192982,0.9473684210526315,2.7719298245614037,5.684210526315789,56.10526315789474,0.3157894736842105,0.03508771929824561,1.263157894736842,0.14035087719298245,32.49122807017544,15.578947368421053,4.701754385964913,20.385964912280702,3.0526315789473686,1.543859649122807,1.0526315789473684,3.6140350877192984,1.719298245614035,2.491228070175439,2.6315789473684212,1.543859649122807,1.0175438596491229,0.5263157894736842,0.9473684210526315,0.5614035087719298,3.43859649122807,0.9122807017543859,1.5789473684210527,2.245614035087719,,73.33460078341444,46.97630219160183,42.19638166194215,64.96505896155327,41.989959112708334,41.59658511722732,71.79583489837653,18.625775510254215,14.905065012328148,0.1431974354027219,,
350,Abdoulaye Doucouré,Everton,Everton,Premier League,Premier League,2024-2025,MLI,1993.0,31.0,MF,MID,,1,28.488888888888887,33,31,2564,3,2,0.10530421216848675,0.10530421216848675,0.1439157566302652,0.0702028081123245,0.0842433697347894,1.0881435257410297,0.31591263650546025,0.982839313572543,2.0358814352574104,0.10530421216848675,31.69656786271451,1.544461778471139,0.5265210608424338,2.8783151326053042,3.369734789391576,79.11856474258971,0.0,0.0702028081123245,0.8073322932917317,0.0,40.75273010920437,14.496879875195008,2.281591263650546,21.201248049921997,1.4742589703588145,0.9126365054602185,0.280811232449298,1.579563182527301,0.842433697347894,1.3338533541341655,1.3338533541341655,1.684867394695788,0.982839313572543,0.3510140405616225,1.0881435257410297,0.702028081123245,5.265210608424337,1.0530421216848675,1.71996879875195,0.17550702028081125,,80.30754888108355,51.78167571899208,29.520077220734514,58.38067082025133,41.30633779899685,35.494005019053816,56.982825775399895,11.322857639506763,6.925070182160474,0.12136167938073601,,
